month_year,FAC,LANE,FAC_B,TOTAL,CLASS 1,CLASS 2,CLASS 3,CLASS 4,CLASS 5,CLASS 6,CLASS 7,CLASS 8,CLASS 9,CLASS 11,CASH,EZPASS,VIOLATION,Autos,Small_T,Large_T,Buses
2013-03,5,16,Goethals,77680,69944.0,1858.0,1052.0,256.0,3598.0,101.0,133.0,261.0,406.0,71.0,38573,38107,1002,70148,2910,3955,667
2013-03,6,2,Outerbridge,477673,474259.0,1597.0,274.0,258.0,540.0,31.0,82.0,280.0,85.0,267.0,0,459453,18220,474608,1871,829,365
2013-03,6,4,Outerbridge,367733,315508.0,15045.0,3824.0,5554.0,24106.0,1148.0,141.0,615.0,1643.0,149.0,0,354373,13360,315798,18869,30808,2258
2013-03,6,8,Outerbridge,30221,28989.0,487.0,95.0,112.0,349.0,46.0,17.0,38.0,6.0,82.0,1217,28322,682,29088,582,507,44
2013-03,6,10,Outerbridge,58634,56387.0,792.0,184.0,202.0,759.0,31.0,59.0,94.0,32.0,94.0,19695,37904,1035,56540,976,992,126
2013-03,6,12,Outerbridge,79446,75648.0,1621.0,276.0,181.0,1399.0,10.0,75.0,90.0,49.0,97.0,38142,40188,1116,75820,1897,1590,139
2013-03,6,14,Outerbridge,93986,88182.0,2207.0,320.0,231.0,2645.0,12.0,129.0,144.0,33.0,83.0,53271,39716,999,88394,2527,2888,177
2013-03,6,16,Outerbridge,85274,80825.0,1638.0,254.0,198.0,1924.0,38.0,114.0,120.0,40.0,123.0,37235,47135,904,81062,1892,2160,160
2013-03,7,2,GWB Upper,60700,52700.0,2916.0,915.0,709.0,3006.0,64.0,122.0,118.0,33.0,117.0,0,58988,1713,52939,3831,3779,151
2013-03,7,4,GWB Upper,162027,143283.0,5952.0,1731.0,1634.0,8214.0,154.0,251.0,330.0,214.0,264.0,0,158138,3890,143798,7683,10002,544
2013-03,7,6,GWB Upper,197682,158880.0,10636.0,3155.0,2923.0,20040.0,340.0,536.0,432.0,465.0,275.0,0,193159,4523,159691,13791,23303,897
2013-03,7,8,GWB Upper,254734,154241.0,16990.0,6055.0,10360.0,62635.0,1444.0,1050.0,686.0,943.0,330.0,1,249275,5463,155621,23045,74439,1629
2013-03,7,10,GWB Upper,128995,100342.0,6464.0,1486.0,2285.0,16656.0,299.0,794.0,431.0,148.0,90.0,73633,52998,2365,101226,7950,19240,579
2013-03,7,12,GWB Upper,123381,104496.0,5497.0,869.0,1333.0,9744.0,83.0,750.0,477.0,73.0,59.0,97381,24056,1946,105305,6366,11160,550
2013-03,7,14,GWB Upper,123097,105542.0,4711.0,1302.0,1384.0,8648.0,124.0,543.0,575.0,166.0,102.0,79496,41883,1718,106187,6013,10156,741
2013-03,7,16,GWB Upper,149390,111431.0,8931.0,4162.0,3894.0,16575.0,432.0,532.0,2406.0,792.0,235.0,7746,137680,3969,112198,13093,20901,3198
2013-03,7,18,GWB Upper,111951,92531.0,5507.0,1535.0,1474.0,6811.0,236.0,389.0,2876.0,474.0,118.0,50930,59386,1637,93038,7042,8521,3350
2013-03,7,20,GWB Upper,128866,118241.0,3695.0,704.0,525.0,2700.0,60.0,268.0,2232.0,283.0,158.0,60952,66393,1522,118667,4399,3285,2515
2013-03,7,22,GWB Upper,262728,238551.0,6106.0,1415.0,1446.0,4830.0,104.0,216.0,8292.0,1186.0,582.0,0,256891,5839,239349,7521,6380,9478
2013-03,7,24,GWB Upper,111154,108757.0,1238.0,100.0,65.0,330.0,41.0,82.0,360.0,40.0,141.0,66697,43042,1415,108980,1338,436,400
2013-03,8,34,GWB PIP,15144,15079.0,2.0,4.0,0.0,0.0,0.0,3.0,18.0,0.0,38.0,0,14659,485,15120,6,0,18
2013-03,8,36,GWB PIP,114398,113873.0,49.0,2.0,2.0,1.0,0.0,13.0,222.0,5.0,231.0,0,111728,2670,114117,51,3,227
2013-03,8,38,GWB PIP,117811,117185.0,53.0,7.0,0.0,1.0,0.0,6.0,309.0,28.0,222.0,0,115496,2315,117413,60,1,337
2013-03,8,40,GWB PIP,201790,200598.0,123.0,4.0,1.0,7.0,0.0,11.0,593.0,96.0,357.0,0,196731,5059,200966,127,8,689
2013-03,8,42,GWB PIP,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3,4,1,0,0
2013-03,8,44,GWB PIP,71141,70741.0,67.0,12.0,1.0,2.0,0.0,19.0,228.0,4.0,67.0,34184,35044,1913,70827,79,3,232
2013-03,8,46,GWB PIP,55760,55383.0,106.0,8.0,1.0,4.0,0.0,14.0,177.0,6.0,61.0,27074,27604,1082,55458,114,5,183
2013-03,9,54,GWB Lower,91017,90248.0,93.0,9.0,4.0,11.0,1.0,46.0,491.0,10.0,104.0,58361,32005,651,90398,102,16,501
2013-03,9,56,GWB Lower,115632,114746.0,156.0,14.0,18.0,24.0,0.0,100.0,438.0,30.0,106.0,68414,42002,5216,114952,170,42,468
2013-03,9,58,GWB Lower,133565,132358.0,309.0,18.0,12.0,53.0,6.0,66.0,447.0,90.0,206.0,32542,97957,3066,132630,327,71,537
2013-03,9,60,GWB Lower,328054,324943.0,711.0,76.0,31.0,97.0,8.0,40.0,879.0,676.0,593.0,0,317001,11053,325576,787,136,1555
2013-03,9,62,GWB Lower,493328,488318.0,873.0,74.0,40.0,94.0,1.0,37.0,1635.0,1554.0,702.0,0,476882,16446,489057,947,135,3189
2013-03,9,64,GWB Lower,240480,237806.0,319.0,31.0,0.0,48.0,0.0,26.0,728.0,973.0,549.0,0,235011,5469,238381,350,48,1701
2013-03,9,68,GWB Lower,81793,81071.0,210.0,19.0,0.0,21.0,0.0,13.0,191.0,90.0,178.0,1491,78246,2056,81262,229,21,281
2013-03,9,70,GWB Lower,41469,41140.0,112.0,5.0,2.0,5.0,0.0,18.0,101.0,14.0,72.0,11303,29348,818,41230,117,7,115
2013-03,9,72,GWB Lower,84877,84414.0,106.0,11.0,11.0,23.0,0.0,53.0,187.0,16.0,56.0,57389,24089,3399,84523,117,34,203
2013-03,9,74,GWB Lower,64886,64552.0,82.0,23.0,2.0,14.0,0.0,17.0,128.0,22.0,46.0,40310,24125,451,64615,105,16,150
2013-04,1,1,Holland,133459,130010.0,799.0,236.0,5.0,17.0,0.0,25.0,691.0,1323.0,353.0,57081,74280,2098,130388,1035,22,2014
2013-04,1,2,Holland,131193,129084.0,812.0,70.0,7.0,22.0,0.0,62.0,560.0,218.0,358.0,70545,59305,1343,129504,882,29,778
2013-04,1,3,Holland,211207,207359.0,1234.0,282.0,6.0,27.0,0.0,63.0,858.0,810.0,568.0,12139,193320,5748,207990,1516,33,1668
2013-04,1,4,Holland,214533,208323.0,1220.0,598.0,4.0,26.0,1.0,33.0,1386.0,2206.0,736.0,1,208966,5566,209092,1818,31,3592
2013-04,1,5,Holland,182971,168131.0,8273.0,2243.0,33.0,59.0,4.0,133.0,1012.0,2636.0,447.0,0,178584,4387,168711,10516,96,3648
2013-04,1,6,Holland,160988,147917.0,7287.0,1653.0,87.0,174.0,0.0,118.0,881.0,2328.0,543.0,0,156955,4034,148578,8940,261,3209
2013-04,1,7,Holland,114774,107916.0,3714.0,791.0,14.0,39.0,1.0,90.0,565.0,1253.0,391.0,8671,102909,3194,108397,4505,54,1818
2013-04,1,8,Holland,100852,96015.0,3404.0,171.0,16.0,23.0,2.0,72.0,497.0,224.0,428.0,77651,22426,775,96515,3575,41,721
2013-04,1,9,Holland,105039,100189.0,2377.0,419.0,6.0,23.0,1.0,81.0,524.0,972.0,447.0,45985,57830,1224,100717,2796,30,1496
2013-04,2,1,Lincoln,19934,2318.0,217.0,24.0,0.0,2.0,0.0,50.0,10277.0,7028.0,18.0,0,19275,659,2386,241,2,17305
2013-04,2,2,Lincoln,17478,14567.0,144.0,17.0,1.0,1.0,0.0,2.0,1538.0,775.0,433.0,178,16744,556,15002,161,2,2313
2013-04,2,3,Lincoln,36,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,11,32,4,0,0
2013-04,2,4,Lincoln,208745,201983.0,393.0,36.0,3.0,8.0,1.0,4.0,836.0,4724.0,757.0,287,204965,3493,202744,429,12,5560
2013-04,2,5,Lincoln,232747,227731.0,414.0,46.0,2.0,13.0,0.0,45.0,905.0,2816.0,775.0,0,227639,5108,228551,460,15,3721
2013-04,2,6,Lincoln,100275,97184.0,1229.0,79.0,42.0,46.0,2.0,99.0,616.0,738.0,240.0,56926,41982,1367,97523,1308,90,1354
2013-04,2,7,Lincoln,113955,105033.0,4589.0,565.0,215.0,326.0,3.0,228.0,947.0,1798.0,251.0,56703,55209,2043,105512,5154,544,2745
2013-04,2,8,Lincoln,156603,123892.0,12390.0,3594.0,1680.0,1585.0,29.0,430.0,2903.0,9751.0,349.0,19203,133359,4041,124671,15984,3294,12654
2013-04,2,9,Lincoln,194167,131026.0,14190.0,7187.0,3467.0,2810.0,152.0,532.0,6266.0,28098.0,439.0,0,189092,5076,131997,21377,6429,34364
2013-04,2,10,Lincoln,145412,107433.0,9517.0,3923.0,1115.0,1032.0,17.0,308.0,6534.0,15132.0,401.0,8462,133505,3446,108142,13440,2164,21666
2013-04,2,11,Lincoln,103677,93830.0,4472.0,606.0,239.0,334.0,6.0,226.0,1949.0,1620.0,395.0,58370,43750,1557,94451,5078,579,3569
2013-04,2,12,Lincoln,93954,84516.0,3026.0,462.0,158.0,173.0,3.0,100.0,2671.0,2424.0,421.0,37942,54321,1691,85037,3488,334,5095
2013-04,2,14,Lincoln,40547,548.0,57.0,4.0,0.0,2.0,0.0,1.0,2249.0,37686.0,0.0,0,39942,605,549,61,2,39935
2013-04,2,23,Lincoln,138453,99685.0,4515.0,2022.0,500.0,244.0,11.0,63.0,14481.0,16411.0,521.0,0,135329,3124,100269,6537,755,30892
2013-04,4,2,Bayonne,56210,54571.0,362.0,288.0,52.0,573.0,4.0,29.0,85.0,80.0,166.0,0,54599,1611,54766,650,629,165
2013-04,4,4,Bayonne,155049,139694.0,3801.0,2925.0,637.0,6376.0,80.0,197.0,454.0,435.0,450.0,0,149739,5310,140341,6726,7093,889
2013-04,4,6,Bayonne,38552,35006.0,1099.0,421.0,130.0,1397.0,15.0,64.0,262.0,73.0,85.0,17041,20987,524,35155,1520,1542,335
2013-04,4,8,Bayonne,38260,34013.0,1255.0,629.0,195.0,1492.0,17.0,93.0,356.0,107.0,103.0,15507,22229,524,34209,1884,1704,463
2013-04,5,2,Goethals,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2013-04,5,4,Goethals,206513,202595.0,899.0,238.0,280.0,1243.0,21.0,105.0,323.0,316.0,493.0,0,200515,5998,203193,1137,1544,639
2013-04,5,6,Goethals,323524,305296.0,4788.0,1755.0,1396.0,7231.0,68.0,306.0,727.0,1390.0,567.0,0,314836,8688,306169,6543,8695,2117
2013-04,5,8,Goethals,204373,168752.0,9718.0,4338.0,2453.0,15650.0,189.0,488.0,664.0,1648.0,473.0,1205,197588,5580,169713,14056,18292,2312
2013-04,5,10,Goethals,103911,88052.0,3922.0,1770.0,1143.0,7384.0,91.0,292.0,439.0,689.0,129.0,49946,52030,1937,88473,5692,8618,1128
2013-04,5,12,Goethals,108549,93555.0,3775.0,1666.0,743.0,7001.0,133.0,316.0,353.0,876.0,131.0,57029,49630,1891,94002,5441,7877,1229
2013-04,5,14,Goethals,99305,86944.0,2749.0,1468.0,485.0,5496.0,123.0,231.0,356.0,1292.0,161.0,45523,52027,1755,87336,4217,6104,1648
2013-04,5,16,Goethals,76998,68133.0,1948.0,1420.0,277.0,4085.0,99.0,158.0,262.0,451.0,165.0,37959,37995,1044,68456,3368,4461,713
2013-04,6,2,Outerbridge,484907,480578.0,1658.0,287.0,314.0,558.0,40.0,100.0,314.0,85.0,973.0,0,466242,18665,481651,1945,912,399
2013-04,6,4,Outerbridge,374301,315628.0,16130.0,4440.0,7376.0,26443.0,1176.0,198.0,641.0,1705.0,564.0,0,360372,13929,316390,20570,34995,2346
2013-04,6,8,Outerbridge,27047,26069.0,456.0,71.0,69.0,210.0,0.0,16.0,34.0,3.0,119.0,684,25768,595,26204,527,279,37
2013-04,6,10,Outerbridge,52872,50771.0,823.0,214.0,149.0,469.0,17.0,152.0,105.0,29.0,143.0,15700,36044,1128,51066,1037,635,134
2013-04,6,12,Outerbridge,77749,73422.0,1776.0,295.0,220.0,1534.0,6.0,152.0,121.0,51.0,172.0,39445,37250,1054,73746,2071,1760,172
2013-04,6,14,Outerbridge,92493,85965.0,2429.0,382.0,300.0,2792.0,16.0,199.0,188.0,43.0,179.0,51622,39839,1032,86343,2811,3108,231
2013-04,6,16,Outerbridge,84548,79396.0,1747.0,302.0,246.0,2233.0,25.0,164.0,146.0,61.0,228.0,37931,45635,982,79788,2049,2504,207
2013-04,7,2,GWB Upper,61985,53691.0,3095.0,900.0,749.0,3100.0,26.0,131.0,132.0,39.0,122.0,0,60186,1799,53944,3995,3875,171
2013-04,7,4,GWB Upper,164323,144874.0,6503.0,1801.0,1607.0,8302.0,105.0,262.0,346.0,188.0,335.0,1,160244,4079,145471,8304,10014,534
2013-04,7,6,GWB Upper,194856,155728.0,11166.0,3082.0,2778.0,19994.0,330.0,505.0,503.0,453.0,317.0,0,190254,4603,156550,14248,23102,956
2013-04,7,8,GWB Upper,255247,152262.0,17831.0,6329.0,10214.0,64053.0,1310.0,1091.0,832.0,932.0,393.0,1,249780,5468,153746,24160,75577,1764
2013-04,7,10,GWB Upper,129764,99115.0,6755.0,1689.0,2335.0,17936.0,340.0,793.0,473.0,154.0,174.0,70516,56597,2657,100082,8444,20611,627
2013-04,7,12,GWB Upper,123295,103576.0,5698.0,811.0,1314.0,10322.0,90.0,752.0,489.0,99.0,144.0,96513,24783,2000,104472,6509,11726,588
2013-04,7,14,GWB Upper,125774,107665.0,4698.0,1298.0,1397.0,8861.0,151.0,571.0,762.0,171.0,200.0,79840,44109,1825,108436,5996,10409,933
2013-04,7,16,GWB Upper,153728,113960.0,9507.0,4328.0,3721.0,17566.0,395.0,556.0,2512.0,837.0,346.0,7645,141646,4438,114862,13835,21682,3349
2013-04,7,18,GWB Upper,108423,88570.0,5606.0,1589.0,1409.0,6856.0,265.0,417.0,2993.0,503.0,215.0,46493,60338,1595,89202,7195,8530,3496
2013-04,7,20,GWB Upper,129586,118044.0,3997.0,690.0,640.0,3128.0,68.0,297.0,2191.0,316.0,215.0,58193,69852,1541,118556,4687,3836,2507
2013-04,7,22,GWB Upper,268167,240853.0,6896.0,1556.0,1825.0,6325.0,148.0,264.0,8280.0,1268.0,752.0,0,261660,6508,241869,8452,8298,9548
2013-04,7,24,GWB Upper,111143,108463.0,1185.0,122.0,84.0,414.0,43.0,85.0,379.0,36.0,332.0,64516,45047,1580,108880,1307,541,415
2013-04,8,34,GWB PIP,17223,17114.0,2.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,73.0,0,16621,602,17198,2,0,23
2013-04,8,36,GWB PIP,117033,116378.0,59.0,3.0,1.0,2.0,0.0,12.0,194.0,3.0,381.0,0,114207,2826,116771,62,3,197
2013-04,8,38,GWB PIP,118849,118048.0,52.0,1.0,1.0,1.0,0.0,8.0,394.0,4.0,340.0,0,116371,2479,118396,53,2,398
2013-04,8,40,GWB PIP,196929,195464.0,132.0,6.0,1.0,4.0,0.0,42.0,674.0,127.0,479.0,0,191701,5228,195985,138,5,801
2013-04,8,42,GWB PIP,298,289.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,127,162,9,294,2,0,2
2013-04,8,44,GWB PIP,70630,70113.0,53.0,3.0,2.0,3.0,0.0,9.0,257.0,9.0,181.0,32694,36263,1673,70303,56,5,266
2013-04,8,46,GWB PIP,54755,54203.0,102.0,0.0,0.0,1.0,0.0,15.0,216.0,1.0,217.0,26331,27475,949,54435,102,1,217
2013-04,9,54,GWB Lower,96481,95681.0,102.0,6.0,5.0,13.0,0.0,50.0,409.0,16.0,199.0,59193,36583,705,95930,108,18,425
2013-04,9,56,GWB Lower,119735,118694.0,169.0,19.0,15.0,34.0,0.0,123.0,447.0,55.0,179.0,69463,45749,4523,118996,188,49,502
2013-04,9,58,GWB Lower,141688,140296.0,368.0,27.0,11.0,49.0,4.0,60.0,457.0,108.0,308.0,30062,108578,3048,140664,395,64,565
2013-04,9,60,GWB Lower,313824,310445.0,780.0,72.0,22.0,96.0,10.0,40.0,959.0,702.0,698.0,0,303246,10578,311183,852,128,1661
2013-04,9,62,GWB Lower,497966,492432.0,962.0,76.0,47.0,117.0,21.0,44.0,1752.0,1606.0,909.0,0,481336,16630,493385,1038,185,3358
2013-04,9,64,GWB Lower,248063,245003.0,363.0,17.0,4.0,55.0,3.0,31.0,808.0,1019.0,760.0,0,241993,6070,245794,380,62,1827
2013-04,9,68,GWB Lower,90783,89943.0,201.0,22.0,4.0,14.0,0.0,17.0,194.0,125.0,263.0,955,87537,2291,90223,223,18,319
2013-04,9,70,GWB Lower,47403,47008.0,119.0,2.0,2.0,7.0,0.0,17.0,100.0,25.0,123.0,11415,35170,818,47148,121,9,125
2013-04,9,72,GWB Lower,87379,86848.0,74.0,12.0,9.0,22.0,0.0,46.0,167.0,26.0,175.0,57851,26507,3021,87069,86,31,193
2013-04,9,74,GWB Lower,66797,66316.0,93.0,17.0,5.0,9.0,0.0,17.0,124.0,52.0,164.0,39430,26904,463,66497,110,14,176
2013-05,1,1,Holland,138668,135257.0,835.0,163.0,6.0,10.0,1.0,30.0,722.0,1195.0,449.0,60308,75988,2372,135736,998,17,1917
2013-05,1,2,Holland,137984,135591.0,918.0,91.0,11.0,17.0,1.0,45.0,578.0,303.0,429.0,72677,63807,1500,136065,1009,29,881
2013-05,1,3,Holland,214950,211113.0,1145.0,245.0,8.0,33.0,1.0,64.0,803.0,935.0,603.0,13786,195102,6062,211780,1390,42,1738
2013-05,1,4,Holland,223007,216417.0,1328.0,533.0,6.0,23.0,3.0,52.0,1216.0,2640.0,789.0,2,216881,6124,217258,1861,32,3856
2013-05,1,5,Holland,182795,167667.0,8342.0,2375.0,39.0,78.0,3.0,172.0,984.0,2616.0,519.0,0,177979,4817,168358,10717,120,3600
2013-05,1,6,Holland,162813,149189.0,7696.0,1615.0,60.0,189.0,2.0,108.0,1026.0,2374.0,554.0,1,158451,4361,149851,9311,251,3400
2013-05,1,7,Holland,121910,114581.0,3851.0,834.0,12.0,50.0,0.0,116.0,675.0,1358.0,433.0,12202,105832,3878,115130,4685,62,2033
2013-05,1,8,Holland,108720,103274.0,3706.0,220.0,9.0,19.0,0.0,56.0,666.0,309.0,461.0,80461,27263,996,103791,3926,28,975
2013-05,1,9,Holland,119133,113307.0,2676.0,477.0,10.0,18.0,1.0,83.0,771.0,1231.0,559.0,49846,67625,1662,113949,3153,29,2002
2013-05,2,1,Lincoln,19116,1676.0,243.0,17.0,2.0,1.0,0.0,38.0,10077.0,7052.0,10.0,0,18548,568,1724,260,3,17129
2013-05,2,2,Lincoln,17621,14570.0,167.0,21.0,0.0,0.0,0.0,5.0,1609.0,740.0,509.0,0,16989,632,15084,188,0,2349
2013-05,2,3,Lincoln,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,2,0,1,0,0,1
2013-05,2,4,Lincoln,201130,193465.0,373.0,28.0,5.0,10.0,1.0,21.0,1579.0,4857.0,791.0,0,197543,3587,194277,401,16,6436
2013-05,2,5,Lincoln,254621,248901.0,518.0,63.0,9.0,23.0,2.0,85.0,1354.0,2759.0,907.0,0,248837,5784,249893,581,34,4113
2013-05,2,6,Lincoln,104294,100929.0,1228.0,91.0,27.0,60.0,0.0,113.0,764.0,822.0,260.0,60102,42699,1494,101302,1319,87,1586
2013-05,2,7,Lincoln,117059,107467.0,4845.0,547.0,217.0,333.0,6.0,217.0,1140.0,2001.0,286.0,59363,55348,2348,107970,5392,556,3141
2013-05,2,8,Lincoln,161792,128552.0,12482.0,3459.0,1692.0,1433.0,38.0,430.0,3245.0,10069.0,392.0,21514,135747,4531,129374,15941,3163,13314
2013-05,2,9,Lincoln,209456,142512.0,15521.0,7060.0,3666.0,2897.0,116.0,614.0,6504.0,30113.0,453.0,0,203217,6239,143579,22581,6679,36617
2013-05,2,10,Lincoln,149265,111010.0,9947.0,3750.0,1321.0,1161.0,14.0,343.0,6077.0,15210.0,432.0,11604,133815,3846,111785,13697,2496,21287
2013-05,2,11,Lincoln,113705,102420.0,5174.0,798.0,274.0,378.0,8.0,241.0,2055.0,1890.0,467.0,61361,50373,1971,103128,5972,660,3945
2013-05,2,12,Lincoln,102871,92221.0,3305.0,560.0,223.0,223.0,3.0,120.0,2856.0,2901.0,459.0,41462,59427,1982,92800,3865,449,5757
2013-05,2,14,Lincoln,41396,518.0,73.0,6.0,0.0,0.0,0.0,1.0,2358.0,38440.0,0.0,0,40280,1123,519,79,0,40798
2013-05,2,23,Lincoln,142339,104165.0,4527.0,1984.0,636.0,346.0,8.0,72.0,13993.0,16063.0,545.0,0,139101,3238,104782,6511,990,30056
2013-05,4,2,Bayonne,62573,60567.0,468.0,326.0,66.0,708.0,12.0,30.0,94.0,103.0,199.0,383,60291,1899,60796,794,786,197
2013-05,4,4,Bayonne,159691,143890.0,3992.0,2913.0,636.0,6410.0,69.0,187.0,543.0,496.0,555.0,0,153971,5720,144632,6905,7115,1039
2013-05,4,6,Bayonne,41075,37464.0,1164.0,416.0,142.0,1317.0,8.0,54.0,308.0,69.0,133.0,18415,22104,557,37651,1580,1467,377
2013-05,4,8,Bayonne,39234,35091.0,1259.0,575.0,176.0,1467.0,21.0,91.0,346.0,93.0,115.0,16232,22463,539,35297,1834,1664,439
2013-05,5,2,Goethals,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,3,0,0
2013-05,5,4,Goethals,199235,196261.0,741.0,150.0,147.0,737.0,9.0,61.0,293.0,294.0,542.0,0,192990,6245,196864,891,893,587
2013-05,5,6,Goethals,338257,320868.0,4469.0,1511.0,1227.0,6998.0,66.0,316.0,718.0,1336.0,748.0,0,328754,9503,321932,5980,8291,2054
2013-05,5,8,Goethals,217824,179161.0,10471.0,4596.0,2552.0,17285.0,165.0,529.0,710.0,1833.0,522.0,3369,208517,5938,180212,15067,20002,2543
2013-05,5,10,Goethals,113513,97167.0,4131.0,1671.0,1164.0,7732.0,82.0,301.0,365.0,702.0,198.0,53088,58365,2062,97666,5802,8978,1067
2013-05,5,12,Goethals,114836,100556.0,3738.0,1607.0,687.0,6438.0,71.0,332.0,393.0,834.0,180.0,61210,51515,2112,101068,5345,7196,1227
2013-05,5,14,Goethals,112638,100028.0,3015.0,1583.0,466.0,5520.0,91.0,274.0,358.0,1070.0,233.0,52648,57793,2198,100535,4598,6077,1428
2013-05,5,16,Goethals,86500,77360.0,2009.0,1421.0,318.0,4179.0,107.0,188.0,261.0,439.0,218.0,39371,45948,1181,77766,3430,4604,700
2013-05,6,2,Outerbridge,516265,511259.0,1765.0,316.0,303.0,658.0,36.0,131.0,351.0,145.0,1301.0,0,496082,20183,512691,2081,997,496
2013-05,6,4,Outerbridge,389182,329463.0,16378.0,4649.0,7240.0,26674.0,1205.0,202.0,733.0,1914.0,724.0,0,374502,14680,330389,21027,35119,2647
2013-05,6,8,Outerbridge,30644,29551.0,500.0,90.0,92.0,219.0,6.0,17.0,34.0,4.0,131.0,1748,28164,732,29699,590,317,38
2013-05,6,10,Outerbridge,59193,56825.0,974.0,232.0,164.0,620.0,18.0,73.0,108.0,29.0,150.0,18676,39273,1244,57048,1206,802,137
2013-05,6,12,Outerbridge,82943,78274.0,1951.0,307.0,232.0,1618.0,18.0,149.0,134.0,67.0,193.0,42283,39554,1106,78616,2258,1868,201
2013-05,6,14,Outerbridge,96631,89956.0,2431.0,352.0,302.0,2907.0,18.0,200.0,171.0,71.0,223.0,53436,42140,1055,90379,2783,3227,242
2013-05,6,16,Outerbridge,89559,84141.0,1845.0,339.0,306.0,2177.0,23.0,161.0,155.0,69.0,343.0,39290,49257,1012,84645,2184,2506,224
2013-05,7,2,GWB Upper,86642,75840.0,3843.0,1062.0,955.0,4244.0,58.0,146.0,181.0,80.0,233.0,1,83938,2704,76219,4905,5257,261
2013-05,7,4,GWB Upper,201461,171554.0,8688.0,2397.0,2392.0,14660.0,218.0,385.0,445.0,331.0,391.0,1,196088,5373,172330,11085,17270,776
2013-05,7,6,GWB Upper,150893,120772.0,8088.0,2290.0,2211.0,15762.0,310.0,404.0,392.0,365.0,299.0,0,147154,3741,121475,10378,18283,757
2013-05,7,8,GWB Upper,276079,167718.0,19351.0,6485.0,10664.0,66928.0,1555.0,1103.0,871.0,968.0,436.0,160,269836,6085,169257,25836,79147,1839
2013-05,7,10,GWB Upper,136476,106475.0,6925.0,1407.0,2279.0,17392.0,319.0,948.0,432.0,124.0,175.0,79810,54235,2432,107598,8332,19990,556
2013-05,7,12,GWB Upper,131155,110364.0,5953.0,1005.0,1350.0,10713.0,61.0,902.0,496.0,73.0,238.0,102543,26416,2197,111504,6958,12124,569
2013-05,7,14,GWB Upper,134902,114791.0,5423.0,1348.0,1544.0,9816.0,121.0,611.0,726.0,184.0,338.0,85144,47755,2004,115740,6771,11481,910
2013-05,7,16,GWB Upper,165527,122739.0,10173.0,4216.0,4244.0,19151.0,453.0,563.0,2574.0,992.0,422.0,10248,150293,4986,123724,14389,23848,3566
2013-05,7,18,GWB Upper,121183,99883.0,6372.0,1744.0,1363.0,7158.0,268.0,403.0,3067.0,584.0,341.0,53546,65784,1853,100627,8116,8789,3651
2013-05,7,20,GWB Upper,140150,128577.0,4193.0,617.0,554.0,2988.0,49.0,263.0,2258.0,349.0,302.0,62922,75565,1664,129142,4810,3591,2607
2013-05,7,22,GWB Upper,280281,252716.0,7125.0,1595.0,1653.0,5974.0,132.0,225.0,8657.0,1450.0,754.0,0,273190,7092,253695,8720,7759,10107
2013-05,7,24,GWB Upper,121176,118218.0,1400.0,125.0,90.0,373.0,33.0,108.0,380.0,42.0,407.0,68917,50720,1539,118733,1525,496,422
2013-05,8,34,GWB PIP,20401,20247.0,6.0,0.0,0.0,0.0,0.0,25.0,16.0,1.0,106.0,0,19654,747,20378,6,0,17
2013-05,8,36,GWB PIP,120035,119363.0,56.0,1.0,0.0,2.0,0.0,32.0,160.0,2.0,419.0,0,117122,2913,119814,57,2,162
2013-05,8,38,GWB PIP,129338,128429.0,64.0,3.0,1.0,1.0,0.0,14.0,327.0,8.0,491.0,0,126588,2750,128934,67,2,335
2013-05,8,40,GWB PIP,213763,212165.0,132.0,2.0,3.0,6.0,0.0,53.0,662.0,150.0,590.0,0,207660,6103,212808,134,9,812
2013-05,8,42,GWB PIP,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,5,0,0,0
2013-05,8,44,GWB PIP,79941,79329.0,75.0,0.0,0.0,3.0,0.0,18.0,253.0,8.0,255.0,36876,40463,2602,79602,75,3,261
2013-05,8,46,GWB PIP,59530,58874.0,119.0,3.0,0.0,2.0,6.0,21.0,245.0,4.0,256.0,28852,29347,1331,59151,122,8,249
2013-05,9,54,GWB Lower,102264,101432.0,108.0,7.0,2.0,1.0,0.0,56.0,417.0,16.0,225.0,61101,40400,764,101713,115,3,433
2013-05,9,56,GWB Lower,127027,125890.0,175.0,12.0,17.0,32.0,1.0,132.0,451.0,64.0,253.0,69062,51327,6638,126275,187,50,515
2013-05,9,58,GWB Lower,145503,144012.0,417.0,26.0,12.0,39.0,0.0,106.0,417.0,158.0,316.0,31053,111120,3330,144434,443,51,575
2013-05,9,60,GWB Lower,317387,313783.0,845.0,79.0,32.0,74.0,20.0,84.0,934.0,732.0,804.0,0,306275,11112,314671,924,126,1666
