Year,Week_of_Year,FAC,LANE,FAC_B,TOTAL,CLASS 1,CLASS 2,CLASS 3,CLASS 4,CLASS 5,CLASS 6,CLASS 7,CLASS 8,CLASS 9,CLASS 11,CASH,EZPASS,VIOLATION,Autos,Small_T,Large_T,Buses
2018,6,2,14,Lincoln,9230,390.0,13.0,0.0,0.0,0.0,0.0,0.0,362.0,8465.0,0.0,0,8839,391,390,13,0,8827
2018,6,2,23,Lincoln,25188,21019.0,842.0,397.0,82.0,47.0,2.0,35.0,1479.0,1244.0,41.0,0,23285,1903,21095,1239,131,2723
2018,6,4,1,Bayonne,49777,46293.0,1330.0,623.0,149.0,1110.0,25.0,13.0,188.0,30.0,16.0,0,43614,6163,46322,1953,1284,218
2018,6,5,2,Goethals,7348,7260.0,27.0,8.0,0.0,4.0,0.0,2.0,24.0,12.0,11.0,0,6794,554,7273,35,4,36
2018,6,5,4,Goethals,66570,64879.0,571.0,213.0,70.0,368.0,11.0,57.0,165.0,165.0,71.0,0,62070,4500,65007,784,449,330
2018,6,5,6,Goethals,9390,8947.0,99.0,87.0,33.0,156.0,2.0,18.0,17.0,23.0,8.0,0,8736,654,8973,186,191,40
2018,6,5,8,Goethals,42105,40297.0,621.0,291.0,105.0,530.0,8.0,47.0,79.0,97.0,30.0,3016,36855,2234,40374,912,643,176
2018,6,5,10,Goethals,39830,37514.0,818.0,324.0,136.0,736.0,20.0,56.0,84.0,104.0,38.0,6070,31772,1988,37608,1142,892,188
2018,6,5,12,Goethals,34823,31863.0,1022.0,328.0,188.0,1069.0,18.0,76.0,81.0,148.0,30.0,8384,24725,1714,31969,1350,1275,229
2018,6,5,14,Goethals,29087,24824.0,1268.0,460.0,279.0,1787.0,42.0,121.0,111.0,175.0,20.0,8008,19599,1480,24965,1728,2108,286
2018,6,5,16,Goethals,46761,36342.0,2386.0,1437.0,716.0,4385.0,255.0,224.0,169.0,793.0,54.0,55,43109,3600,36620,3823,5356,962
2018,6,6,2,Outerbridge,107572,106847.0,389.0,46.0,43.0,115.0,2.0,13.0,66.0,38.0,13.0,0,99682,7890,106873,435,160,104
2018,6,6,4,Outerbridge,97083,84618.0,3888.0,1131.0,1408.0,5205.0,148.0,42.0,159.0,459.0,25.0,0,90361,6722,84685,5019,6761,618
2018,6,6,8,Outerbridge,6982,6760.0,103.0,22.0,23.0,49.0,1.0,6.0,6.0,3.0,9.0,231,6315,436,6775,125,73,9
2018,6,6,10,Outerbridge,10040,9704.0,172.0,15.0,15.0,86.0,2.0,23.0,7.0,1.0,15.0,3022,6584,434,9742,187,103,8
2018,6,6,12,Outerbridge,12868,12336.0,260.0,40.0,15.0,160.0,0.0,21.0,17.0,2.0,17.0,4710,7674,484,12374,300,175,19
2018,6,6,14,Outerbridge,17113,16403.0,265.0,38.0,26.0,311.0,2.0,26.0,16.0,5.0,21.0,6187,10314,612,16450,303,339,21
2018,6,6,16,Outerbridge,13338,12824.0,213.0,36.0,25.0,179.0,14.0,15.0,8.0,6.0,18.0,3067,9830,441,12857,249,218,14
2018,6,7,2,GWB Upper,32553,28111.0,1511.0,503.0,422.0,1748.0,31.0,78.0,81.0,29.0,39.0,0,29883,2670,28228,2014,2201,110
2018,6,7,4,GWB Upper,57137,44470.0,2778.0,1049.0,1336.0,6662.0,268.0,214.0,172.0,143.0,45.0,1,52477,4659,44729,3827,8266,315
2018,6,7,6,GWB Upper,61645,41840.0,4541.0,1572.0,1636.0,11008.0,204.0,318.0,247.0,223.0,56.0,0,57358,4287,42214,6113,12848,470
2018,6,7,10,GWB Upper,36860,27175.0,2301.0,654.0,905.0,5334.0,124.0,156.0,133.0,55.0,23.0,9323,25932,1610,27354,2955,6363,188
2018,6,7,12,GWB Upper,32118,26965.0,1562.0,403.0,502.0,2326.0,54.0,134.0,125.0,35.0,12.0,15262,15512,1344,27111,1965,2882,160
2018,6,7,14,GWB Upper,30116,25457.0,1171.0,615.0,496.0,1924.0,51.0,157.0,176.0,47.0,22.0,11635,17337,1147,25636,1786,2471,223
2018,6,7,16,GWB Upper,36866,28689.0,1974.0,1209.0,928.0,3132.0,91.0,257.0,397.0,150.0,39.0,933,33524,2409,28985,3183,4151,547
2018,6,7,18,GWB Upper,19163,16346.0,926.0,286.0,207.0,716.0,16.0,77.0,494.0,85.0,10.0,4534,13974,656,16433,1212,939,579
2018,6,7,20,GWB Upper,30797,28457.0,749.0,138.0,115.0,374.0,6.0,41.0,788.0,94.0,35.0,7702,22151,944,28533,887,495,882
2018,6,7,22,GWB Upper,57549,51227.0,1862.0,475.0,403.0,1123.0,30.0,76.0,1969.0,283.0,101.0,0,53708,3841,51404,2337,1556,2252
2018,6,7,24,GWB Upper,21923,21507.0,202.0,26.0,17.0,30.0,6.0,25.0,68.0,10.0,32.0,8193,12987,743,21564,228,53,78
2018,6,8,34,GWB PIP,3298,3268.0,6.0,4.0,0.0,0.0,0.0,2.0,8.0,1.0,9.0,0,3094,204,3279,10,0,9
2018,6,8,36,GWB PIP,18860,18769.0,12.0,1.0,0.0,1.0,0.0,5.0,49.0,0.0,23.0,0,17938,922,18797,13,1,49
2018,6,8,38,GWB PIP,20682,20564.0,4.0,1.0,0.0,1.0,0.0,1.0,90.0,0.0,21.0,0,19682,1000,20586,5,1,90
2018,6,8,40,GWB PIP,47927,47527.0,48.0,2.0,0.0,1.0,0.0,7.0,257.0,31.0,54.0,0,45127,2800,47588,50,1,288
2018,6,8,42,GWB PIP,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,0,0,0
2018,6,8,44,GWB PIP,14415,14338.0,12.0,3.0,1.0,1.0,0.0,2.0,42.0,7.0,9.0,3482,10410,523,14349,15,2,49
2018,6,8,46,GWB PIP,8872,8791.0,30.0,13.0,2.0,0.0,0.0,3.0,22.0,1.0,10.0,2482,6098,292,8804,43,2,23
2018,6,9,54,GWB Lower,278,181.0,68.0,2.0,0.0,2.0,0.0,22.0,0.0,0.0,3.0,54,153,71,206,70,2,0
2018,6,9,56,GWB Lower,28619,28354.0,78.0,8.0,4.0,7.0,0.0,24.0,116.0,3.0,25.0,12964,14421,1234,28403,86,11,119
2018,6,9,58,GWB Lower,34659,34345.0,106.0,9.0,3.0,12.0,1.0,23.0,115.0,8.0,37.0,9611,22653,2396,34405,115,16,123
2018,6,9,60,GWB Lower,78138,77431.0,237.0,10.0,5.0,13.0,1.0,13.0,235.0,96.0,97.0,0,72471,5667,77541,247,19,331
2018,6,9,62,GWB Lower,104928,103764.0,238.0,24.0,2.0,10.0,0.0,14.0,407.0,339.0,130.0,0,97956,6972,103908,262,12,746
2018,6,9,64,GWB Lower,52378,51740.0,111.0,5.0,2.0,2.0,0.0,2.0,169.0,290.0,57.0,0,49624,2754,51799,116,4,459
2018,6,9,68,GWB Lower,22931,22680.0,73.0,15.0,1.0,0.0,0.0,4.0,59.0,54.0,45.0,242,21652,1037,22729,88,1,113
2018,6,9,70,GWB Lower,9488,9388.0,36.0,9.0,0.0,3.0,0.0,1.0,28.0,14.0,9.0,966,8152,370,9398,45,3,42
2018,6,9,72,GWB Lower,17698,17599.0,20.0,5.0,4.0,6.0,0.0,10.0,40.0,7.0,7.0,9546,6983,1169,17616,25,10,47
2018,6,9,74,GWB Lower,11935,11847.0,14.0,6.0,0.0,3.0,0.0,3.0,48.0,4.0,10.0,5394,6337,204,11860,20,3,52
2018,7,1,1,Holland,22844,22205.0,130.0,16.0,0.0,1.0,0.0,6.0,90.0,371.0,25.0,8747,13422,675,22236,146,1,461
2018,7,1,2,Holland,28556,27991.0,262.0,54.0,1.0,2.0,0.0,7.0,93.0,93.0,53.0,7947,19456,1153,28051,316,3,186
2018,7,1,3,Holland,44477,43345.0,537.0,189.0,2.0,5.0,0.0,18.0,127.0,181.0,73.0,323,41120,3034,43436,726,7,308
2018,7,1,4,Holland,38633,37762.0,285.0,92.0,2.0,4.0,0.0,12.0,112.0,303.0,61.0,0,35933,2700,37835,377,6,415
2018,7,1,5,Holland,38715,35167.0,2298.0,511.0,11.0,15.0,0.0,59.0,149.0,455.0,50.0,0,36311,2404,35276,2809,26,604
2018,7,1,6,Holland,33444,30745.0,1743.0,404.0,8.0,7.0,0.0,43.0,139.0,314.0,41.0,0,31219,2225,30829,2147,15,453
2018,7,1,7,Holland,19155,18409.0,532.0,73.0,3.0,4.0,2.0,4.0,62.0,34.0,32.0,9592,8832,731,18445,605,9,96
2018,7,1,8,Holland,17170,16691.0,329.0,29.0,1.0,0.0,0.0,5.0,45.0,56.0,14.0,7347,9208,615,16710,358,1,101
2018,7,1,9,Holland,30290,29511.0,477.0,68.0,0.0,1.0,0.0,9.0,108.0,72.0,44.0,228,28022,2040,29564,545,1,180
2018,7,2,1,Lincoln,4542,325.0,32.0,4.0,0.0,1.0,0.0,0.0,2550.0,1626.0,4.0,0,4282,260,329,36,1,4176
2018,7,2,2,Lincoln,4765,3359.0,25.0,0.0,0.0,0.0,0.0,6.0,638.0,662.0,75.0,0,4493,272,3440,25,0,1300
2018,7,2,3,Lincoln,3797,57.0,3.0,0.0,0.0,0.0,0.0,0.0,1318.0,2419.0,0.0,0,3671,126,57,3,0,3737
2018,7,2,4,Lincoln,41665,39995.0,119.0,17.0,0.0,5.0,2.0,7.0,200.0,1216.0,104.0,0,39379,2286,40106,136,7,1416
2018,7,2,5,Lincoln,57635,49752.0,127.0,25.0,1.0,10.0,2.0,3.0,569.0,7022.0,124.0,0,54656,2979,49879,152,13,7591
2018,7,2,6,Lincoln,23808,22877.0,268.0,52.0,17.0,20.0,1.0,14.0,178.0,346.0,35.0,5970,16835,1003,22926,320,38,524
2018,7,2,7,Lincoln,23794,21678.0,1036.0,242.0,115.0,82.0,4.0,42.0,149.0,428.0,18.0,7255,15275,1264,21738,1278,201,577
2018,7,2,8,Lincoln,27363,22260.0,1930.0,861.0,415.0,402.0,10.0,88.0,339.0,1021.0,37.0,2862,22611,1891,22385,2791,827,1360
2018,7,2,9,Lincoln,33633,26068.0,2656.0,893.0,404.0,333.0,6.0,95.0,1361.0,1764.0,53.0,2036,29343,2255,26216,3549,743,3125
2018,7,2,10,Lincoln,35080,26915.0,2060.0,1424.0,636.0,439.0,3.0,176.0,1161.0,2222.0,44.0,1662,31268,2150,27135,3484,1078,3383
2018,7,2,11,Lincoln,33498,30149.0,1396.0,511.0,143.0,109.0,1.0,90.0,484.0,557.0,58.0,8762,23282,1454,30297,1907,253,1041
2018,7,2,12,Lincoln,21728,19765.0,733.0,318.0,75.0,63.0,0.0,58.0,361.0,309.0,46.0,3857,16778,1093,19869,1051,138,670
2018,7,2,14,Lincoln,9545,397.0,13.0,0.0,0.0,0.0,0.0,0.0,453.0,8682.0,0.0,0,9117,428,397,13,0,9135
2018,7,2,23,Lincoln,26512,21992.0,818.0,469.0,74.0,34.0,0.0,33.0,1748.0,1293.0,51.0,0,24409,2103,22076,1287,108,3041
2018,7,4,1,Bayonne,51556,47982.0,1330.0,608.0,202.0,1139.0,24.0,13.0,204.0,32.0,22.0,0,45053,6503,48017,1938,1365,236
2018,7,5,2,Goethals,6199,6118.0,21.0,7.0,0.0,3.0,0.0,4.0,24.0,9.0,13.0,0,5739,460,6135,28,3,33
2018,7,5,4,Goethals,60614,59008.0,543.0,212.0,76.0,292.0,13.0,88.0,133.0,162.0,87.0,0,56560,4054,59183,755,381,295
2018,7,5,6,Goethals,17640,17035.0,159.0,118.0,46.0,174.0,6.0,16.0,27.0,42.0,17.0,2,16516,1122,17068,277,226,69
2018,7,5,8,Goethals,46923,44881.0,615.0,301.0,143.0,625.0,7.0,58.0,107.0,137.0,49.0,2773,41569,2581,44988,916,775,244
2018,7,5,10,Goethals,39259,37065.0,757.0,285.0,136.0,709.0,26.0,59.0,90.0,96.0,36.0,6699,30598,1962,37160,1042,871,186
2018,7,5,12,Goethals,36059,33126.0,1023.0,358.0,206.0,996.0,9.0,81.0,89.0,134.0,37.0,9210,25197,1652,33244,1381,1211,223
2018,7,5,14,Goethals,30296,26278.0,1249.0,401.0,231.0,1686.0,45.0,100.0,89.0,192.0,25.0,8350,20461,1485,26403,1650,1962,281
2018,7,5,16,Goethals,47044,36419.0,2382.0,1422.0,901.0,4335.0,232.0,304.0,163.0,832.0,54.0,0,43492,3553,36777,3804,5468,995
2018,7,6,2,Outerbridge,94655,94086.0,326.0,19.0,40.0,70.0,3.0,18.0,45.0,24.0,24.0,0,87898,6757,94128,345,113,69
2018,7,6,4,Outerbridge,98779,86023.0,3908.0,1177.0,1579.0,5276.0,158.0,48.0,152.0,430.0,28.0,0,92176,6603,86099,5085,7013,582
2018,7,6,8,Outerbridge,7175,6918.0,84.0,80.0,26.0,43.0,1.0,8.0,9.0,4.0,2.0,0,6677,498,6928,164,70,13
2018,7,6,10,Outerbridge,10911,10558.0,156.0,45.0,23.0,80.0,2.0,18.0,14.0,4.0,11.0,2651,7721,539,10587,201,105,18
2018,7,6,12,Outerbridge,14057,13493.0,276.0,27.0,22.0,164.0,1.0,21.0,26.0,4.0,23.0,5598,7985,474,13537,303,187,30
2018,7,6,14,Outerbridge,16518,15833.0,257.0,32.0,27.0,294.0,0.0,31.0,25.0,6.0,13.0,6449,9489,580,15877,289,321,31
2018,7,6,16,Outerbridge,14513,13959.0,224.0,35.0,20.0,214.0,10.0,19.0,18.0,3.0,11.0,3365,10691,457,13989,259,244,21
2018,7,7,2,GWB Upper,25980,22382.0,1309.0,422.0,381.0,1277.0,24.0,74.0,61.0,24.0,26.0,0,23873,2107,22482,1731,1682,85
2018,7,7,4,GWB Upper,55495,43827.0,2831.0,926.0,1180.0,6054.0,180.0,170.0,169.0,106.0,52.0,0,51147,4348,44049,3757,7414,275
2018,7,7,6,GWB Upper,55415,39784.0,3778.0,1196.0,1302.0,8512.0,149.0,269.0,220.0,144.0,61.0,4,51549,3862,40114,4974,9963,364
2018,7,7,8,GWB Upper,29662,23568.0,1261.0,401.0,522.0,3534.0,49.0,97.0,75.0,117.0,38.0,133,27546,1983,23703,1662,4105,192
2018,7,7,10,GWB Upper,36534,27127.0,2093.0,649.0,855.0,5318.0,135.0,146.0,139.0,46.0,26.0,10629,24318,1596,27299,2742,6308,185
2018,7,7,12,GWB Upper,32382,27137.0,1545.0,452.0,493.0,2402.0,69.0,126.0,111.0,26.0,21.0,16241,14891,1252,27284,1997,2964,137
2018,7,7,14,GWB Upper,32173,27092.0,1314.0,548.0,554.0,2166.0,70.0,146.0,203.0,61.0,19.0,11338,19660,1175,27257,1862,2790,264
2018,7,7,16,GWB Upper,33341,26098.0,1799.0,962.0,828.0,2805.0,118.0,187.0,394.0,115.0,35.0,3574,27922,1846,26320,2761,3751,509
2018,7,7,18,GWB Upper,13571,10887.0,777.0,278.0,206.0,713.0,18.0,76.0,532.0,70.0,14.0,2497,10596,480,10977,1055,937,602
2018,7,7,20,GWB Upper,32261,29822.0,779.0,181.0,111.0,431.0,14.0,67.0,731.0,92.0,33.0,8274,23022,966,29922,960,556,823
2018,7,7,22,GWB Upper,60801,53943.0,1951.0,605.0,440.0,1275.0,46.0,110.0,2036.0,296.0,99.0,0,56747,4054,54152,2556,1761,2332
2018,7,7,24,GWB Upper,23675,23190.0,226.0,57.0,21.0,55.0,9.0,26.0,61.0,5.0,25.0,8904,13932,839,23241,283,85,66
2018,7,8,34,GWB PIP,3490,3470.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,9.0,0,3276,214,3480,3,0,7
2018,7,8,36,GWB PIP,19913,19817.0,8.0,0.0,0.0,2.0,0.0,5.0,57.0,0.0,24.0,0,18948,965,19846,8,2,57
2018,7,8,38,GWB PIP,21250,21109.0,2.0,0.0,1.0,0.0,0.0,6.0,101.0,0.0,31.0,0,20182,1068,21146,2,1,101
2018,7,8,40,GWB PIP,49721,49299.0,32.0,1.0,1.0,1.0,0.0,10.0,283.0,31.0,63.0,0,46736,2985,49372,33,2,314
2018,7,8,44,GWB PIP,14886,14806.0,22.0,2.0,0.0,0.0,0.0,5.0,34.0,6.0,11.0,3871,10478,537,14822,24,0,40
2018,7,8,46,GWB PIP,9392,9330.0,10.0,3.0,0.0,0.0,0.0,1.0,37.0,2.0,9.0,2844,6173,375,9340,13,0,39
2018,7,9,54,GWB Lower,121,34.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,83.0,0,1,120,120,1,0,0
2018,7,9,56,GWB Lower,28397,28128.0,76.0,4.0,7.0,6.0,0.0,24.0,111.0,3.0,38.0,13849,13657,891,28190,80,13,114
2018,7,9,58,GWB Lower,36338,35994.0,126.0,13.0,3.0,9.0,0.0,30.0,110.0,12.0,41.0,9906,23497,2935,36065,139,12,122
2018,7,9,60,GWB Lower,77717,77019.0,230.0,13.0,3.0,19.0,1.0,13.0,210.0,100.0,109.0,0,72015,5702,77141,243,23,310
2018,7,9,62,GWB Lower,106496,105328.0,236.0,18.0,6.0,9.0,2.0,19.0,444.0,325.0,109.0,0,99316,7180,105456,254,17,769
2018,7,9,64,GWB Lower,52206,51575.0,91.0,8.0,1.0,1.0,0.0,1.0,174.0,296.0,59.0,0,49401,2805,51635,99,2,470
2018,7,9,68,GWB Lower,23606,23354.0,70.0,7.0,0.0,2.0,0.0,8.0,62.0,63.0,40.0,244,22406,956,23402,77,2,125
2018,7,9,70,GWB Lower,9933,9822.0,33.0,10.0,0.0,4.0,0.0,0.0,33.0,22.0,9.0,742,8793,398,9831,43,4,55
2018,7,9,72,GWB Lower,19047,18921.0,26.0,6.0,1.0,7.0,0.0,16.0,48.0,10.0,12.0,10269,7582,1196,18949,32,8,58
2018,7,9,74,GWB Lower,13060,12989.0,20.0,3.0,1.0,0.0,0.0,6.0,29.0,1.0,11.0,5785,7069,206,13006,23,1,30
2018,8,1,1,Holland,22179,21611.0,128.0,16.0,0.0,3.0,0.0,5.0,64.0,320.0,32.0,8747,12796,636,21648,144,3,384
2018,8,1,2,Holland,27654,27210.0,242.0,27.0,3.0,5.0,0.0,5.0,51.0,64.0,47.0,8830,17778,1046,27262,269,8,115
2018,8,1,3,Holland,46891,45729.0,522.0,200.0,1.0,10.0,0.0,15.0,131.0,195.0,88.0,391,43491,3009,45832,722,11,326
2018,8,1,4,Holland,39600,38699.0,329.0,76.0,1.0,3.0,0.0,7.0,112.0,294.0,79.0,0,36964,2636,38785,405,4,406
2018,8,1,5,Holland,41147,37623.0,2299.0,476.0,7.0,11.0,0.0,57.0,156.0,450.0,68.0,0,38665,2482,37748,2775,18,606
2018,8,1,6,Holland,34687,32043.0,1743.0,356.0,6.0,9.0,0.0,43.0,140.0,290.0,57.0,0,32438,2249,32143,2099,15,430
2018,8,1,7,Holland,18924,18266.0,506.0,44.0,1.0,1.0,0.0,10.0,52.0,22.0,22.0,9913,8325,686,18298,550,2,74
2018,8,1,8,Holland,16369,15875.0,334.0,39.0,2.0,1.0,0.0,5.0,49.0,44.0,20.0,7877,7984,508,15900,373,3,93
2018,8,1,9,Holland,28968,28291.0,450.0,44.0,0.0,0.0,0.0,8.0,84.0,45.0,46.0,224,26709,2035,28345,494,0,129
2018,8,2,1,Lincoln,3585,172.0,27.0,2.0,0.0,0.0,0.0,0.0,2041.0,1341.0,2.0,0,3407,178,174,29,0,3382
2018,8,2,2,Lincoln,3013,2086.0,28.0,0.0,0.0,0.0,0.0,4.0,596.0,232.0,67.0,0,2812,201,2157,28,0,828
2018,8,2,3,Lincoln,3735,64.0,6.0,0.0,0.0,0.0,0.0,0.0,1274.0,2391.0,0.0,0,3614,121,64,6,0,3665
2018,8,2,4,Lincoln,44961,43238.0,78.0,6.0,0.0,5.0,4.0,6.0,264.0,1251.0,109.0,0,42491,2470,43353,84,9,1515
2018,8,2,5,Lincoln,58685,50590.0,129.0,9.0,0.0,4.0,1.0,9.0,544.0,7262.0,137.0,0,55755,2930,50736,138,5,7806
2018,8,2,6,Lincoln,25551,24481.0,266.0,92.0,24.0,14.0,2.0,9.0,189.0,421.0,53.0,6415,18084,1052,24543,358,40,610
2018,8,2,7,Lincoln,25089,22702.0,1071.0,288.0,137.0,125.0,3.0,44.0,182.0,507.0,30.0,7528,16112,1449,22776,1359,265,689
2018,8,2,8,Lincoln,27797,23007.0,1874.0,669.0,383.0,312.0,7.0,77.0,313.0,1114.0,41.0,3503,22661,1633,23125,2543,702,1427
2018,8,2,9,Lincoln,34238,25993.0,2618.0,998.0,493.0,391.0,11.0,113.0,1538.0,2032.0,51.0,1926,30091,2221,26157,3616,895,3570
2018,8,2,10,Lincoln,36328,28738.0,1909.0,1213.0,503.0,255.0,3.0,154.0,1173.0,2316.0,64.0,2911,31336,2081,28956,3122,761,3489
2018,8,2,11,Lincoln,33771,29577.0,1358.0,719.0,258.0,143.0,1.0,120.0,663.0,861.0,71.0,7289,24830,1652,29768,2077,402,1524
2018,8,2,12,Lincoln,20588,18577.0,719.0,397.0,108.0,68.0,3.0,54.0,310.0,298.0,54.0,3655,15867,1066,18685,1116,179,608
2018,8,2,14,Lincoln,7360,290.0,6.0,0.0,0.0,0.0,0.0,1.0,299.0,6764.0,0.0,0,7072,288,291,6,0,7063
2018,8,2,23,Lincoln,23816,19962.0,643.0,355.0,92.0,36.0,0.0,36.0,1429.0,1216.0,47.0,0,22012,1804,20045,998,128,2645
2018,8,4,1,Bayonne,51576,48049.0,1354.0,617.0,197.0,1081.0,16.0,15.0,180.0,37.0,30.0,0,44758,6818,48094,1971,1294,217
2018,8,5,2,Goethals,9269,9204.0,21.0,4.0,1.0,2.0,0.0,2.0,13.0,5.0,17.0,0,8629,640,9223,25,3,18
2018,8,5,4,Goethals,66300,64812.0,534.0,176.0,65.0,320.0,10.0,54.0,132.0,113.0,84.0,0,62158,4142,64950,710,395,245
2018,8,5,6,Goethals,18517,17779.0,200.0,118.0,48.0,227.0,5.0,25.0,30.0,51.0,34.0,2,17286,1229,17838,318,280,81
2018,8,5,8,Goethals,49482,47606.0,564.0,295.0,136.0,575.0,15.0,40.0,96.0,90.0,65.0,3375,43553,2554,47711,859,726,186
2018,8,5,10,Goethals,42101,39856.0,794.0,282.0,152.0,759.0,20.0,52.0,80.0,75.0,31.0,7240,32828,2033,39939,1076,931,155
2018,8,5,12,Goethals,37442,34182.0,1099.0,426.0,198.0,1207.0,17.0,72.0,95.0,108.0,38.0,9693,26020,1729,34292,1525,1422,203
2018,8,5,14,Goethals,32988,28657.0,1300.0,464.0,287.0,1774.0,73.0,129.0,95.0,167.0,42.0,9288,22086,1614,28828,1764,2134,262
2018,8,5,16,Goethals,47216,38039.0,2131.0,1291.0,645.0,3689.0,206.0,228.0,141.0,783.0,63.0,1,43563,3652,38330,3422,4540,924
2018,8,6,2,Outerbridge,116675,115879.0,373.0,49.0,41.0,102.0,6.0,33.0,68.0,26.0,98.0,0,108436,8239,116010,422,149,94
2018,8,6,4,Outerbridge,102880,90391.0,3899.0,1320.0,1310.0,5075.0,134.0,58.0,167.0,483.0,43.0,0,95781,7099,90492,5219,6519,650
2018,8,6,8,Outerbridge,7266,7053.0,92.0,42.0,34.0,23.0,0.0,3.0,9.0,5.0,5.0,0,6760,506,7061,134,57,14
2018,8,6,10,Outerbridge,12034,11654.0,180.0,33.0,22.0,83.0,1.0,26.0,19.0,3.0,13.0,2939,8543,552,11693,213,106,22
2018,8,6,12,Outerbridge,15312,14774.0,249.0,30.0,14.0,177.0,2.0,15.0,17.0,1.0,33.0,5466,9310,536,14822,279,193,18
2018,8,6,14,Outerbridge,18199,17524.0,266.0,40.0,26.0,261.0,0.0,23.0,27.0,4.0,28.0,7190,10386,623,17575,306,287,31
2018,8,6,16,Outerbridge,16106,15519.0,248.0,32.0,19.0,210.0,4.0,14.0,21.0,4.0,35.0,4232,11404,470,15568,280,233,25
2018,8,7,2,GWB Upper,22276,19921.0,847.0,235.0,209.0,909.0,13.0,43.0,48.0,18.0,33.0,0,20609,1667,19997,1082,1131,66
2018,8,7,4,GWB Upper,47893,41858.0,1996.0,523.0,524.0,2570.0,84.0,105.0,99.0,75.0,59.0,1,44326,3566,42022,2519,3178,174
2018,8,7,6,GWB Upper,58152,46222.0,3029.0,1013.0,986.0,6174.0,128.0,206.0,184.0,142.0,68.0,0,54020,4132,46496,4042,7288,326
2018,8,7,8,GWB Upper,62643,43862.0,3687.0,1324.0,1795.0,11009.0,255.0,246.0,201.0,192.0,72.0,649,57956,4038,44180,5011,13059,393
2018,8,7,10,GWB Upper,35983,28103.0,1815.0,477.0,697.0,4438.0,124.0,160.0,114.0,33.0,22.0,12782,21794,1417,28285,2292,5259,147
2018,8,7,12,GWB Upper,31810,27667.0,1227.0,329.0,372.0,1876.0,33.0,139.0,125.0,24.0,18.0,18601,12112,1099,27824,1556,2281,149
2018,8,7,14,GWB Upper,43785,34466.0,2168.0,1164.0,1015.0,4032.0,134.0,235.0,401.0,128.0,42.0,8017,33501,2267,34743,3332,5181,529
2018,8,7,16,GWB Upper,27095,23625.0,1044.0,363.0,261.0,1188.0,35.0,95.0,396.0,66.0,22.0,8286,17909,901,23742,1407,1484,462
2018,8,7,18,GWB Upper,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2018,8,7,20,GWB Upper,32297,29800.0,834.0,164.0,146.0,528.0,12.0,68.0,619.0,87.0,39.0,9069,22268,961,29907,998,686,706
2018,8,7,22,GWB Upper,67730,59655.0,2377.0,671.0,507.0,1721.0,57.0,106.0,2169.0,368.0,99.0,0,63371,4359,59860,3048,2285,2537
2018,8,7,24,GWB Upper,25403,24941.0,205.0,19.0,18.0,48.0,12.0,17.0,99.0,13.0,31.0,9755,14762,886,24989,224,78,112
2018,8,8,34,GWB PIP,2684,2673.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0,2534,150,2678,0,0,6
2018,8,8,36,GWB PIP,22789,22691.0,8.0,1.0,1.0,0.0,0.0,1.0,49.0,0.0,38.0,0,21798,991,22730,9,1,49
2018,8,8,38,GWB PIP,22749,22631.0,5.0,1.0,0.0,0.0,0.0,3.0,84.0,1.0,24.0,0,21669,1080,22658,6,0,85
2018,8,8,40,GWB PIP,53164,52801.0,49.0,2.0,1.0,3.0,0.0,7.0,215.0,30.0,56.0,0,50137,3027,52864,51,4,245
2018,8,8,42,GWB PIP,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,9,0,0,0
2018,8,8,44,GWB PIP,13170,13057.0,31.0,5.0,0.0,0.0,0.0,2.0,57.0,8.0,10.0,3528,9120,522,13069,36,0,65
2018,8,8,46,GWB PIP,11711,11604.0,16.0,25.0,3.0,1.0,0.0,5.0,31.0,4.0,22.0,3807,7458,446,11631,41,4,35
2018,8,9,54,GWB Lower,36,32.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,12,24,32,3,0,1
2018,8,9,56,GWB Lower,29430,29175.0,67.0,2.0,10.0,3.0,0.0,26.0,104.0,7.0,36.0,14432,13790,1208,29237,69,13,111
2018,8,9,58,GWB Lower,36019,35685.0,116.0,5.0,7.0,8.0,0.0,27.0,125.0,14.0,32.0,10860,22671,2488,35744,121,15,139
2018,8,9,60,GWB Lower,83270,82635.0,179.0,17.0,3.0,11.0,0.0,13.0,190.0,105.0,117.0,0,77290,5980,82765,196,14,295
2018,8,9,62,GWB Lower,113401,112175.0,306.0,25.0,5.0,14.0,1.0,12.0,415.0,318.0,130.0,0,106023,7378,112317,331,20,733
2018,8,9,64,GWB Lower,56888,56233.0,100.0,11.0,4.0,1.0,0.0,4.0,134.0,334.0,67.0,0,53848,3040,56304,111,5,468
2018,8,9,68,GWB Lower,24012,23726.0,73.0,7.0,3.0,1.0,0.0,4.0,68.0,82.0,48.0,318,22579,1115,23778,80,4,150
